ensembl_gene_id	mmusculus_homolog_ensembl_gene	dmelanogaster_homolog_ensembl_gene	scerevisiae_homolog_ensembl_gene
ENSG00000249601			
ENSG00000145936	ENSMUSG00000020155		
ENSG00000239466			
ENSG00000251260			
ENSG00000252062			
ENSG00000180769			
ENSG00000273329			
ENSG00000106459	ENSMUSG00000058440	FBgn0005427	
ENSG00000106459	ENSMUSG00000058440	FBgn0032197	
ENSG00000043462	ENSMUSG00000002699		
ENSG00000286189			
ENSG00000145349			
ENSG00000265669			
ENSG00000280155			
ENSG00000112319	ENSMUSG00000010461		
ENSG00000288881			
ENSG00000212238			
ENSG00000207990			
ENSG00000199158	ENSMUSG00000065586		
ENSG00000207691	ENSMUSG00000065619		
ENSG00000290319			
ENSG00000242078			
ENSG00000186591	ENSMUSG00000039159	FBgn0029996	YEL012W
ENSG00000288615			
ENSG00000250274			
ENSG00000170445	ENSMUSG00000001380	FBgn0027087	YPR033C
ENSG00000273306			
ENSG00000230393			
ENSG00000232084			
ENSG00000231240			
ENSG00000248313			
ENSG00000196604			
ENSG00000228471			
ENSG00000252223			
ENSG00000234398			
ENSG00000177483	ENSMUSG00000070732		
ENSG00000244036			
ENSG00000199516			
ENSG00000201109			
ENSG00000196367	ENSMUSG00000045482	FBgn0053554	YHR099W
ENSG00000173559	ENSMUSG00000026107	FBgn0031909	
ENSG00000207317			
ENSG00000245146			
ENSG00000228495			
ENSG00000185129	ENSMUSG00000043991	FBgn0022361	
ENSG00000274845			
ENSG00000288582			
ENSG00000225884			
ENSG00000168497	ENSMUSG00000045954		
ENSG00000182700	ENSMUSG00000110185		
ENSG00000254363			
ENSG00000213946			
ENSG00000287250			
ENSG00000286244			
ENSG00000120306	ENSMUSG00000046727		
ENSG00000271536			
ENSG00000163017	ENSMUSG00000059430		
ENSG00000250069			
ENSG00000113068	ENSMUSG00000024346	FBgn0031776	
ENSG00000258864			
ENSG00000153037	ENSMUSG00000014504	FBgn0015298	YML105C
ENSG00000229923			
ENSG00000256162	ENSMUSG00000096546		
ENSG00000288977			
ENSG00000079819	ENSMUSG00000019978	FBgn0010434	
ENSG00000079819	ENSMUSG00000019978	FBgn0004049	
ENSG00000079819	ENSMUSG00000019978	FBgn0032225	
ENSG00000114956	ENSMUSG00000014554		
ENSG00000175110	ENSMUSG00000032459	FBgn0039555	
ENSG00000201876			
ENSG00000235499			
ENSG00000129625	ENSMUSG00000005873	FBgn0033906	
ENSG00000129625	ENSMUSG00000005873	FBgn0039371	
ENSG00000187605	ENSMUSG00000034832		
ENSG00000198380	ENSMUSG00000029992		
ENSG00000249947			
ENSG00000212643			
ENSG00000253321			
ENSG00000260871			
ENSG00000255647			
ENSG00000176055	ENSMUSG00000051098	FBgn0037024	YDR272W
ENSG00000176055	ENSMUSG00000051098	FBgn0037024	YOR040W
ENSG00000113356			
ENSG00000176018	ENSMUSG00000035840	FBgn0033199	
ENSG00000278234			
ENSG00000243550			
ENSG00000286501			
ENSG00000144895	ENSMUSG00000027810	FBgn0037135	YGR054W
ENSG00000280776			
ENSG00000135999	ENSMUSG00000069495	FBgn0000581	YFL024C
ENSG00000113327	ENSMUSG00000020436		
ENSG00000222126			
ENSG00000168280	ENSMUSG00000026764		
ENSG00000168255			
ENSG00000199075	ENSMUSG00000065513		
ENSG00000136059	ENSMUSG00000038775	FBgn0010225	
ENSG00000284981	ENSMUSG00000006143		
ENSG00000285437	ENSMUSG00000039771	FBgn0032634	
ENSG00000261167			
ENSG00000228049	ENSMUSG00000039771	FBgn0032634	
ENSG00000114686	ENSMUSG00000032563	FBgn0030686	YGR220C
ENSG00000286315			
ENSG00000236078			
ENSG00000221845			
ENSG00000078549	ENSMUSG00000029778		
ENSG00000150556	ENSMUSG00000026765		
ENSG00000286335			
ENSG00000224337			
ENSG00000187123	ENSMUSG00000050447		
ENSG00000244073			
ENSG00000271378			
ENSG00000228212			
ENSG00000242493			
ENSG00000270558			
ENSG00000251880			
ENSG00000250539			
ENSG00000249400			
ENSG00000168944	ENSMUSG00000048799		
ENSG00000249020	ENSMUSG00002076596		
ENSG00000248468			
ENSG00000248530			
ENSG00000251447			
ENSG00000265859			
ENSG00000240854			
ENSG00000242899			
ENSG00000223604			
ENSG00000196353	ENSMUSG00000032564		
ENSG00000168288	ENSMUSG00000026766		
ENSG00000286487			
ENSG00000136205	ENSMUSG00000020422		
ENSG00000109572	ENSMUSG00000004319	FBgn0036566	
ENSG00000207270			
ENSG00000162947			
ENSG00000230645			
ENSG00000231420			
ENSG00000175701	ENSMUSG00000051319		
ENSG00000253146			
ENSG00000264760			
ENSG00000221552			
ENSG00000274472	ENSMUSG00002074849		
ENSG00000274472	ENSMUSG00002076201		
ENSG00000144115	ENSMUSG00000054474		
ENSG00000272197			
ENSG00000241187			
ENSG00000170271	ENSMUSG00000086962	FBgn0030485	
ENSG00000170271	ENSMUSG00000086962	FBgn0030509	
ENSG00000229204			
ENSG00000248625			
ENSG00000287660			
ENSG00000288003			
ENSG00000287298			
ENSG00000290263			
ENSG00000176204	ENSMUSG00000052581		
ENSG00000228878			
ENSG00000010810	ENSMUSG00000019843		
ENSG00000277039			
ENSG00000263361			
ENSG00000082516	ENSMUSG00000037275		YEL056W
ENSG00000082516	ENSMUSG00000037275		YDR030C
ENSG00000082516	ENSMUSG00000037275		YDR128W
ENSG00000072832	ENSMUSG00000029121		YLR420W
ENSG00000115963	ENSMUSG00000017144		
ENSG00000122545	ENSMUSG00000001833		YLR314C
ENSG00000243188			
ENSG00000241634			
ENSG00000202379			
ENSG00000276763			
ENSG00000145198	ENSMUSG00000046613		
ENSG00000155760	ENSMUSG00000041075	FBgn0027343	
ENSG00000199279			
ENSG00000268942			
ENSG00000241991			
ENSG00000240436			
ENSG00000115970	ENSMUSG00000024251	FBgn0031077	YMR259C
ENSG00000186105			
ENSG00000173421	ENSMUSG00000047220		
ENSG00000145864	ENSMUSG00000007653		
ENSG00000144821	ENSMUSG00000092009		
ENSG00000289414			
ENSG00000229009			
ENSG00000290400			
ENSG00000207428			
ENSG00000227725			
ENSG00000283131			
ENSG00000198092	ENSMUSG00000048764	FBgn0250841	
ENSG00000198092	ENSMUSG00000048764	FBgn0003319	
ENSG00000198092	ENSMUSG00000048764	FBgn0037039	
ENSG00000198092	ENSMUSG00000048764	FBgn0030027	
ENSG00000250026			
ENSG00000290407			
ENSG00000273024			
ENSG00000291282			
ENSG00000185873		FBgn0250841	
ENSG00000185873		FBgn0003319	
ENSG00000185873		FBgn0037039	
ENSG00000185873		FBgn0030027	
ENSG00000290553			
ENSG00000288643			
ENSG00000205089		FBgn0000404	YGR108W
ENSG00000205089		FBgn0010315	YGR108W
ENSG00000205089		FBgn0010382	YGR108W
ENSG00000205089		FBgn0000405	YGR108W
ENSG00000205089		FBgn0000404	YPR119W
ENSG00000205089		FBgn0010315	YPR119W
ENSG00000205089		FBgn0010382	YPR119W
ENSG00000205089		FBgn0000405	YPR119W
ENSG00000205089		FBgn0000404	YGR109C
ENSG00000205089		FBgn0010315	YGR109C
ENSG00000205089		FBgn0010382	YGR109C
ENSG00000205089		FBgn0000405	YGR109C
ENSG00000205089		FBgn0000404	YPR120C
ENSG00000205089		FBgn0010315	YPR120C
ENSG00000205089		FBgn0010382	YPR120C
ENSG00000205089		FBgn0000405	YPR120C
ENSG00000205089		FBgn0000404	YMR199W
ENSG00000205089		FBgn0010315	YMR199W
ENSG00000205089		FBgn0010382	YMR199W
ENSG00000205089		FBgn0000405	YMR199W
ENSG00000205089		FBgn0000404	YPL256C
ENSG00000205089		FBgn0010315	YPL256C
ENSG00000205089		FBgn0010382	YPL256C
ENSG00000205089		FBgn0000405	YPL256C
ENSG00000205089		FBgn0000404	YDL155W
ENSG00000205089		FBgn0010315	YDL155W
ENSG00000205089		FBgn0010382	YDL155W
ENSG00000205089		FBgn0000405	YDL155W
ENSG00000205089		FBgn0000404	YLR210W
ENSG00000205089		FBgn0010315	YLR210W
ENSG00000205089		FBgn0010382	YLR210W
ENSG00000205089		FBgn0000405	YLR210W
ENSG00000250642			
ENSG00000185037			
ENSG00000187678	ENSMUSG00000024427	FBgn0014388	
ENSG00000290558			
ENSG00000248639			
ENSG00000244560			
ENSG00000249531			
ENSG00000248122			
ENSG00000290600			
ENSG00000289256			
ENSG00000196670	ENSMUSG00000046311	FBgn0039329	
ENSG00000196670	ENSMUSG00000046311	FBgn0037931	
ENSG00000227012			
ENSG00000083896	ENSMUSG00000035851	FBgn0027616	
ENSG00000114631	ENSMUSG00000033152		
ENSG00000204681	ENSMUSG00000024462	FBgn0260446	
ENSG00000159860			
ENSG00000131446	ENSMUSG00000020346	FBgn0034521	
ENSG00000290602			
ENSG00000240268			
ENSG00000290605			
ENSG00000240031			
ENSG00000114626	ENSMUSG00000030083		
ENSG00000290669			
ENSG00000244292			
ENSG00000290670			
ENSG00000272595			
ENSG00000242294			
ENSG00000227038			
ENSG00000228829			
ENSG00000228903			
ENSG00000179420			
ENSG00000283537			
ENSG00000290786			
ENSG00000276067			
ENSG00000290805			
ENSG00000183122			
ENSG00000290815			
ENSG00000170356			
ENSG00000290816			
ENSG00000153140	ENSMUSG00000021537	FBgn0033027	YOR257W
ENSG00000228960			
ENSG00000290818			
ENSG00000239969			
ENSG00000290830			
ENSG00000106133			
ENSG00000290831			
ENSG00000162840			
ENSG00000289942			
ENSG00000174353			
ENSG00000087128	ENSMUSG00000054537	FBgn0250841	
ENSG00000087128	ENSMUSG00000054537	FBgn0003319	
ENSG00000087128	ENSMUSG00000054537	FBgn0037039	
ENSG00000087128	ENSMUSG00000054537	FBgn0030027	
ENSG00000113282	ENSMUSG00000006169	FBgn0261279	
ENSG00000290832			
ENSG00000287143			
ENSG00000187715	ENSMUSG00000033182		
ENSG00000151726	ENSMUSG00000018796	FBgn0038730	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0038731	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0038733	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0035642	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0035641	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0038732	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0038734	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0033733	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0037996	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0035006	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0034553	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0034552	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0265187	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0267828	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0034999	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0027601	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0027348	YBR041W
ENSG00000151726	ENSMUSG00000018796	FBgn0286723	YBR041W
ENSG00000201210			
ENSG00000222627			
ENSG00000239608			
ENSG00000074416	ENSMUSG00000033174		YKL094W
ENSG00000277072			
ENSG00000290833			
ENSG00000146722			
ENSG00000187953			
ENSG00000086200	ENSMUSG00000042590	FBgn0284254	YPL125W
ENSG00000180353	ENSMUSG00000022831		
ENSG00000290835			
ENSG00000182487			
ENSG00000290838			
ENSG00000214544			
ENSG00000290839			
ENSG00000234585			
ENSG00000277053			
ENSG00000272655			
ENSG00000272693			
ENSG00000290926			
ENSG00000205583			
ENSG00000243544			
ENSG00000222057			
ENSG00000173226	ENSMUSG00000022837		
ENSG00000179994			
ENSG00000290998			
ENSG00000233437			
ENSG00000291021			
ENSG00000176826			
ENSG00000115604	ENSMUSG00000026070		
ENSG00000291029			
ENSG00000159904			
ENSG00000127957			
ENSG00000235944			
ENSG00000113555	ENSMUSG00000024440		
ENSG00000019169	ENSMUSG00000026390		
ENSG00000291099			
ENSG00000113119	ENSMUSG00000006850	FBgn0031609	
ENSG00000235118	ENSMUSG00000115378		
ENSG00000163046		FBgn0032934	
ENSG00000163046		FBgn0259737	
ENSG00000133624			
ENSG00000291118			
ENSG00000184924	ENSMUSG00000096199	FBgn0038446	
ENSG00000145088	ENSMUSG00000022838	FBgn0033166	
ENSG00000162959	ENSMUSG00000058704	FBgn0038110	YJR008W
ENSG00000235436			
ENSG00000291119			
ENSG00000214439			
ENSG00000291121			
ENSG00000239521			
ENSG00000163406	ENSMUSG00000022899		
ENSG00000228409			
ENSG00000112983	ENSMUSG00000003778	FBgn0039654	
ENSG00000003137	ENSMUSG00000063415		
ENSG00000291124			
ENSG00000134326	ENSMUSG00000020638	FBgn0034299	YJR057W
ENSG00000207116	ENSMUSG00000118917		
ENSG00000224346			
ENSG00000223092			
ENSG00000252759			
ENSG00000201499			
ENSG00000252916			
ENSG00000115942	ENSMUSG00000026037	FBgn0015270	YBR060C
ENSG00000178732	ENSMUSG00000047953		
ENSG00000065534	ENSMUSG00000022836		YML002W
ENSG00000065534	ENSMUSG00000022836		YMR291W
ENSG00000189212			
ENSG00000291133			
ENSG00000251230			
ENSG00000229180			
ENSG00000291136			
ENSG00000249173			
ENSG00000183308			
ENSG00000225695			
ENSG00000226658			
ENSG00000252148	ENSMUSG00002076435		
ENSG00000170629			
ENSG00000273975			
ENSG00000232719			
ENSG00000224672			
ENSG00000232133			
ENSG00000226312			
ENSG00000205763			
ENSG00000289197			
ENSG00000291146			
ENSG00000250609			
ENSG00000238829			
ENSG00000235579			
ENSG00000171566	ENSMUSG00000027998	FBgn0030365	YPL151C
ENSG00000234431			
ENSG00000227348			
ENSG00000225796			
ENSG00000235318			
ENSG00000119013	ENSMUSG00000026032	FBgn0034645	
ENSG00000253882			
ENSG00000291149			
ENSG00000290710			
ENSG00000204469	ENSMUSG00000024393		
ENSG00000223705			
ENSG00000288048			
ENSG00000286557			
ENSG00000225648			
ENSG00000278924			
ENSG00000152527	ENSMUSG00000040852	FBgn0264449	
ENSG00000291152			
ENSG00000106610			
ENSG00000291153			
ENSG00000200350			
ENSG00000248611			
ENSG00000171564	ENSMUSG00000033831		
ENSG00000067601			
ENSG00000291154			
ENSG00000249993			
ENSG00000214301			
ENSG00000272832			
ENSG00000250983			
ENSG00000201827			
ENSG00000091527	ENSMUSG00000032803		
ENSG00000229695			
ENSG00000252490	ENSMUSG00002076710		
ENSG00000171560			
ENSG00000138036	ENSMUSG00000024253	FBgn0032119	
ENSG00000163781	ENSMUSG00000032555		
ENSG00000171557	ENSMUSG00000033860		
ENSG00000291302			
ENSG00000289282			
ENSG00000286340			
ENSG00000218029			
ENSG00000262048			
ENSG00000218748			
ENSG00000206344			
ENSG00000078319			
ENSG00000237268			
ENSG00000152822	ENSMUSG00000019828	FBgn0050361	
ENSG00000291184			
ENSG00000230583			
ENSG00000291206			
ENSG00000214765			
ENSG00000287770			
ENSG00000138685	ENSMUSG00000037225		
ENSG00000291207			
ENSG00000244459			
ENSG00000229453	ENSMUSG00000050074		
ENSG00000068078	ENSMUSG00000054252		
ENSG00000168779	ENSMUSG00000027833		
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YDR011W
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YNR070W
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YPL058C
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YOR153W
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YDR406W
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YOR328W
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YIL013C
ENSG00000138075	ENSMUSG00000040505	FBgn0039244	YOR011W
ENSG00000158987	ENSMUSG00000037533		
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YOR291W
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YOR291W
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YOR291W
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YOR291W
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YPL036W
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YPL036W
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YPL036W
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YPL036W
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YGL008C
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YGL008C
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YGL008C
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YGL008C
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YDR039C
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YDR039C
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YDR039C
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YDR039C
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YDR038C
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YDR038C
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YDR038C
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YDR038C
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YDR040C
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YDR040C
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YDR040C
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YDR040C
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YDR270W
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YDR270W
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YDR270W
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YDR270W
ENSG00000187527	ENSMUSG00000048939	FBgn0052000	YGL167C
ENSG00000187527	ENSMUSG00000048939	FBgn0266433	YGL167C
ENSG00000187527	ENSMUSG00000048939	FBgn0266432	YGL167C
ENSG00000187527	ENSMUSG00000048939	FBgn0052451	YGL167C
ENSG00000143921	ENSMUSG00000024254	FBgn0031516	YOL075C
ENSG00000143921	ENSMUSG00000024254	FBgn0031220	YOL075C
ENSG00000143921	ENSMUSG00000024254	FBgn0020762	YOL075C
ENSG00000143921	ENSMUSG00000024254	FBgn0003996	YOL075C
ENSG00000143921	ENSMUSG00000024254	FBgn0003515	YOL075C
ENSG00000143921	ENSMUSG00000024254	FBgn0051121	YOL075C
ENSG00000143921	ENSMUSG00000024254	FBgn0031449	YOL075C
ENSG00000143921	ENSMUSG00000024254	FBgn0052091	YOL075C
ENSG00000159674	ENSMUSG00000037379		
ENSG00000169855	ENSMUSG00000022883		
ENSG00000200924	ENSMUSG00000119240		
ENSG00000264047			
ENSG00000219391			
ENSG00000252599	ENSMUSG00000087995		
ENSG00000252599	ENSMUSG00000077598		
ENSG00000224637			
ENSG00000273106			
ENSG00000223658		FBgn0054057	
ENSG00000223658		FBgn0031472	
ENSG00000223658		FBgn0030984	
ENSG00000223658		FBgn0031469	
ENSG00000233579			
ENSG00000187103			
ENSG00000222971			
ENSG00000216811			
ENSG00000118508			
ENSG00000250540			
ENSG00000245112			
ENSG00000196634			
ENSG00000273997			
ENSG00000138380	ENSMUSG00000026017		
ENSG00000220494			
ENSG00000151552	ENSMUSG00000015806	FBgn0035964	
ENSG00000118418	ENSMUSG00000066456		
ENSG00000272556			
ENSG00000233677			
ENSG00000235963			
ENSG00000227262			
ENSG00000230795			
ENSG00000291208			
ENSG00000228078			
ENSG00000227766			
ENSG00000235290			
ENSG00000229390			
ENSG00000204625			
ENSG00000249348			
ENSG00000227855			
ENSG00000238024			
ENSG00000224312			
ENSG00000237669			
ENSG00000163683	ENSMUSG00000037822	FBgn0035020	
ENSG00000204622			
ENSG00000243831			
ENSG00000224477			
ENSG00000287558			
ENSG00000276960			
ENSG00000274903			
ENSG00000122194	ENSMUSG00000059481		
ENSG00000228393			
ENSG00000239569			
ENSG00000091127	ENSMUSG00000057541	FBgn0035901	YOR243C
ENSG00000286349			
ENSG00000252796			
ENSG00000078140	ENSMUSG00000029203	FBgn0015321	
ENSG00000112309	ENSMUSG00000026156		
ENSG00000163632	ENSMUSG00000079357	FBgn0031620	
ENSG00000204256	ENSMUSG00000024335	FBgn0039124	YDL070W
ENSG00000204256	ENSMUSG00000024335	FBgn0039124	YLR399C
ENSG00000233412	ENSMUSG00000096695		
ENSG00000233412	ENSMUSG00000094539		
ENSG00000233412	ENSMUSG00000043357		
ENSG00000233412	ENSMUSG00000047960		
ENSG00000233412	ENSMUSG00000060057		
ENSG00000233412	ENSMUSG00000062105		
ENSG00000233412	ENSMUSG00000064006		
ENSG00000252975			
ENSG00000249019			
ENSG00000243260			
ENSG00000197584	ENSMUSG00000037610		
ENSG00000180610			
ENSG00000255458			
ENSG00000157764	ENSMUSG00000002413		
ENSG00000121892	ENSMUSG00000029202	FBgn0260012	YMR076C
ENSG00000196220	ENSMUSG00000030257		
ENSG00000271278			
ENSG00000252970			
ENSG00000250568			
ENSG00000231707			
ENSG00000249064			
ENSG00000144550	ENSMUSG00000030270		
ENSG00000200455			
ENSG00000201863			
ENSG00000232479			
ENSG00000270664			
ENSG00000078177	ENSMUSG00000037795		
ENSG00000232994			
ENSG00000202059	ENSMUSG00000064634		
ENSG00000228513			
ENSG00000225124			
ENSG00000204196			
ENSG00000132405	ENSMUSG00000029192		
ENSG00000138095	ENSMUSG00000024120	FBgn0284256	
ENSG00000138095	ENSMUSG00000024120	FBgn0027794	
ENSG00000185219	ENSMUSG00000047036	FBgn0033252	
ENSG00000290067			
ENSG00000289262			
ENSG00000118507	ENSMUSG00000039166		
ENSG00000114857	ENSMUSG00000032525	FBgn0036020	YML078W
ENSG00000114857	ENSMUSG00000032525	FBgn0036020	YDR155C
ENSG00000153956	ENSMUSG00000040118	FBgn0261041	
ENSG00000137310	ENSMUSG00000050410		
ENSG00000287104			
ENSG00000187904			
ENSG00000202392			
ENSG00000245748			
ENSG00000173013			
ENSG00000173011	ENSMUSG00000029196	FBgn0037555	YDR448W
ENSG00000120265	ENSMUSG00000019795	FBgn0086768	
ENSG00000109519	ENSMUSG00000029198	FBgn0014877	YOR232W
ENSG00000245468			
ENSG00000200867	ENSMUSG00002075195		
ENSG00000264658			
ENSG00000178597	ENSMUSG00000043430	FBgn0000416	
ENSG00000172007	ENSMUSG00000027739		
ENSG00000092421	ENSMUSG00000019647		
ENSG00000145365	ENSMUSG00000046688		
ENSG00000120251	ENSMUSG00000033981	FBgn0259215	
ENSG00000120251	ENSMUSG00000033981	FBgn0036937	
ENSG00000120251	ENSMUSG00000033981	FBgn0029968	
ENSG00000120251	ENSMUSG00000033981	FBgn0259189	
ENSG00000120251	ENSMUSG00000033981	FBgn0029966	
ENSG00000120251	ENSMUSG00000033981	FBgn0037630	
ENSG00000120251	ENSMUSG00000033981	FBgn0040849	
ENSG00000120251	ENSMUSG00000033981	FBgn0260874	
ENSG00000120251	ENSMUSG00000033981	FBgn0038789	
ENSG00000120251	ENSMUSG00000033981	FBgn0261402	
ENSG00000120251	ENSMUSG00000033981	FBgn0036757	
ENSG00000120251	ENSMUSG00000033981	FBgn0261401	
ENSG00000120251	ENSMUSG00000033981	FBgn0029965	
ENSG00000120251	ENSMUSG00000033981	FBgn0259193	
ENSG00000120251	ENSMUSG00000033981	FBgn0004620	
ENSG00000120251	ENSMUSG00000033981	FBgn0046113	
ENSG00000120251	ENSMUSG00000033981	FBgn0020429	
ENSG00000120251	ENSMUSG00000033981	FBgn0026255	
ENSG00000120251	ENSMUSG00000033981	FBgn0039927	
ENSG00000120251	ENSMUSG00000033981	FBgn0039916	
ENSG00000120251	ENSMUSG00000033981	FBgn0264000	
ENSG00000120251	ENSMUSG00000033981	FBgn0004619	
ENSG00000120251	ENSMUSG00000033981	FBgn0053513	
ENSG00000120251	ENSMUSG00000033981	FBgn0035604	
ENSG00000120251	ENSMUSG00000033981	FBgn0037501	
ENSG00000120251	ENSMUSG00000033981	FBgn0036829	
ENSG00000120251	ENSMUSG00000033981	FBgn0036150	
ENSG00000120251	ENSMUSG00000033981	FBgn0034994	
ENSG00000120251	ENSMUSG00000033981	FBgn0259683	
ENSG00000120251	ENSMUSG00000033981	FBgn0031634	
ENSG00000120251	ENSMUSG00000033981	FBgn0036250	
ENSG00000120251	ENSMUSG00000033981	FBgn0051201	
ENSG00000120251	ENSMUSG00000033981	FBgn0038840	
ENSG00000120251	ENSMUSG00000033981	FBgn0028422	
ENSG00000198843	ENSMUSG00000075700	FBgn0031670	
ENSG00000112715	ENSMUSG00000023951		
ENSG00000223770			
ENSG00000213530			
ENSG00000122786	ENSMUSG00000029761		
ENSG00000155903	ENSMUSG00000032413	FBgn0004390	YBR140C
ENSG00000155903	ENSMUSG00000032413	FBgn0261570	YBR140C
ENSG00000155903	ENSMUSG00000032413	FBgn0004390	YOL081W
ENSG00000155903	ENSMUSG00000032413	FBgn0261570	YOL081W
ENSG00000164188	ENSMUSG00000048424		
ENSG00000075651	ENSMUSG00000027695	FBgn0286511	
ENSG00000152503	ENSMUSG00000033949		
ENSG00000288707			
ENSG00000229498			
ENSG00000252321	ENSMUSG00002076563		
ENSG00000252321	ENSMUSG00002076394		
ENSG00000252321	ENSMUSG00002075909		
ENSG00000232504			
ENSG00000068654	ENSMUSG00000049553	FBgn0019938	YOR341W
ENSG00000164180	ENSMUSG00000035762	FBgn0036133	
ENSG00000183662	ENSMUSG00000059187		
ENSG00000113811	ENSMUSG00000042682		
ENSG00000114650	ENSMUSG00000032485	FBgn0033052	
ENSG00000289175			
ENSG00000128595	ENSMUSG00000029767	FBgn0025682	
ENSG00000226681			
ENSG00000155545	ENSMUSG00000032727		
ENSG00000115232	ENSMUSG00000027009	FBgn0286785	
ENSG00000115232	ENSMUSG00000027009	FBgn0034880	
ENSG00000115232	ENSMUSG00000027009	FBgn0034005	
ENSG00000115232	ENSMUSG00000027009	FBgn0001250	
ENSG00000164054	ENSMUSG00000025647		
ENSG00000248383	ENSMUSG00000103255		
ENSG00000223305	ENSMUSG00002075754		
ENSG00000272969			
ENSG00000163440	ENSMUSG00000029235	FBgn0036519	YOR281C
ENSG00000163440	ENSMUSG00000029235	FBgn0036237	YOR281C
ENSG00000109255	ENSMUSG00000029236		
ENSG00000234595			
ENSG00000226509			
ENSG00000225570			
ENSG00000270114			
ENSG00000223873			
ENSG00000203335			
ENSG00000221023			
ENSG00000232508			
ENSG00000283262			
ENSG00000212133			
ENSG00000252395			
ENSG00000224291			
ENSG00000214336	ENSMUSG00000055874		
ENSG00000113407	ENSMUSG00000022241		
ENSG00000172073	ENSMUSG00000051896		
ENSG00000233363			
ENSG00000286461			
ENSG00000236408			
ENSG00000214106			
ENSG00000225420			
ENSG00000153574	ENSMUSG00000053604	FBgn0050410	YOR095C
ENSG00000154781	ENSMUSG00000034083	FBgn0038583	
ENSG00000272760			
ENSG00000273183			
ENSG00000273344			
ENSG00000220575			
ENSG00000283339			
ENSG00000233489			
ENSG00000287744			
ENSG00000157219	ENSMUSG00000039106		
ENSG00000240040			
ENSG00000265510			
ENSG00000211592	ENSMUSG00000076609		
ENSG00000274637			
ENSG00000228806			
ENSG00000211593			
ENSG00000211594			
ENSG00000211595			
ENSG00000130226	ENSMUSG00000061576	FBgn0039240	
ENSG00000211596			
ENSG00000211597			
ENSG00000251923	ENSMUSG00000088969		
ENSG00000250821	ENSMUSG00000091204	FBgn0266669	YER008C
ENSG00000211598	ENSMUSG00000094356		
ENSG00000211598	ENSMUSG00000095630		
ENSG00000211598	ENSMUSG00000094930		
ENSG00000211598	ENSMUSG00000076587		
ENSG00000211598	ENSMUSG00000096594		
ENSG00000211598	ENSMUSG00000076581		
ENSG00000211598	ENSMUSG00000076580		
ENSG00000211598	ENSMUSG00000076591		
ENSG00000211598	ENSMUSG00000096844		
